rally,hit,hitter,kind,animation,target_x,target_z,receiver,receiver_x,receiver_z,distance_to_center,distance_to_sideline,distance_to_backline
7,21,player,lob,backhand_high_clear,3.492216777983594,0.20830941140060633,opponent,4.086489866804719,0.21327714384698404,0.20830941140060633,2.3816905885993935,3.207783222016406
7,22,opponent,smash,backhand_high_clear,-3.228262146761563,2.27,player,-4.51236490551443,0.017284656029862455,2.27,0.31999999999999984,3.4717378532384373
7,23,player,drop,backhand_high_drop,1.6789906631023406,-0.24680663997570834,opponent,3.0024344947136012,0.7168331141557349,0.24680663997570834,2.3431933600242916,5.021009336897659
7,24,opponent,smash,forehand_high_smash,-3.2637193038750345,-0.6637893602848496,player,-3.2016291360375484,0.0660009100864456,0.6637893602848496,1.9262106397151504,3.4362806961249657
7,25,player,drop,forehand_high_drop,0.967162640654311,-0.19849634016410034,opponent,2.4153670359389112,-0.15143739847187662,0.19849634016410034,2.3915036598358994,5.732837359345689
7,26,opponent,drop,backhand_high_drop,-1.2840924084609173,2.94440535467482,player,-2.906772743883267,-0.18295462657985265,2.94440535467482,-0.35440535467482004,5.415907591539083
7,27,player,drop,backhand_high_drop,1.0029900268673002,2.27,opponent,2.163530820341248,0.37318544390162023,2.27,0.31999999999999984,5.6970099731327
7,28,opponent,lob,forehand_high_clear,-6.219226002988103,-0.28012567342032196,player,-2.623188553585763,1.1936504261620422,0.28012567342032196,2.3098743265796777,0.48077399701189716
7,29,player,lob,forehand_high_clear,3.260947672735563,0.07252539639220007,opponent,2.701902928361643,0.8915341249283417,0.07252539639220007,2.5174746036077997,3.439052327264437
7,30,opponent,lob,backhand_high_clear,-5.371943056892956,2.27,player,-4.358072373087528,0.14855576443205565,2.27,0.31999999999999984,1.3280569431070441
7,31,player,smash,backhand_high_clear,2.5375552311521776,-2.27,opponent,4.505555255211525,0.6025834310889201,2.27,0.31999999999999984,4.1624447688478226
9,1,player,serve_short,serve_short,2.2,-0.6725851945443322,opponent,2.36,-0.62,0.6725851945443322,1.9174148054556677,4.5
9,2,opponent,drive,backhand_drive,-5.592409706905944,-0.3833906922653676,player,-3.1126542157056485,-0.4725943958675636,0.3833906922653676,2.2066093077346323,1.1075902930940558
9,3,player,lob,backhand_high_clear,2.2395818798864418,-0.7118727453039643,opponent,3.266215586100902,-0.31969831174960284,0.7118727453039643,1.8781272546960355,4.460418120113559
9,4,opponent,lob,forehand_high_clear,-4.0358550934000235,-0.8414895773440896,player,-4.840733434173446,-0.08364186063683829,0.8414895773440896,1.7485104226559103,2.6641449065999767
9,5,player,drop,backhand_high_drop,1.328793603524065,-1.7867180197627515,opponent,4.397399115983344,-0.35090461484904095,1.7867180197627515,0.8032819802372484,5.371206396475936
9,6,opponent,drop,backhand_high_drop,-2.26745977858507,-0.9930286952943282,player,-2.921758568858705,-0.4369180315744614,0.9930286952943282,1.5969713047056717,4.43254022141493
9,7,player,smash,forehand_high_smash,2.9185206492840146,-0.5523019268758689,opponent,2.3036100613233566,-0.887913392936853,0.5523019268758689,2.037698073124131,3.7814793507159856
9,8,opponent,drop,backhand_high_drop,-7.069962214096216,-0.4146376262276333,player,-3.2775587296805977,-0.28361367541395144,0.4146376262276333,2.1753623737723666,0.36996221409621555
10,1,opponent,serve_lob,serve_long,-5.98,-0.7270353157136275,player,-2.36,-0.62,0.7270353157136275,1.8629646842863723,0.7199999999999998
10,2,player,drop,forehand_high_drop,0.9198689881934365,-0.2546617717658356,opponent,4.0612428287402205,-0.4592941955193765,0.2546617717658356,2.335338228234164,5.780131011806564
10,3,opponent,drop,backhand_high_drop,-1.0329840586580998,1.9349719501151939,player,-3.055994978277341,0.028315272529972915,1.9349719501151939,0.655028049884806,5.667015941341901
10,4,player,drop,forehand_high_drop,1.221183235234274,1.961379935384668,opponent,2.0900171912654653,0.36893270098653075,1.961379935384668,0.6286200646153319,5.478816764765726
10,5,opponent,smash,forehand_high_smash,-3.0960578267670806,-1.6856100260541949,player,-2.8964168782421194,0.7702633242635826,1.6856100260541949,0.904389973945805,3.6039421732329195
11,1,player,serve_lob,serve_long,5.98,-0.715545114199259,opponent,2.36,-0.62,0.715545114199259,1.8744548858007408,0.7199999999999998
11,2,opponent,smash,backhand_high_clear,-2.3434752163580517,1.9396926937606027,player,-4.02871445902312,-0.39641939570011664,1.9396926937606027,0.6503073062393971,4.356524783641948
11,3,player,lob,forehand_high_clear,2.253075754286422,2.253225646531675,opponent,2.7340932409578684,0.021404475948366142,2.253225646531675,0.33677435346832496,4.4469242457135785
11,4,opponent,drop,forehand_high_drop,-1.7371727422772603,0.3274376661227111,player,-4.548590921663792,0.5491844577296738,0.3274376661227111,2.262562333877289,4.96282725772274
11,5,player,lob,backhand_high_clear,5.509340754294815,-0.23916158287391465,opponent,2.7828036640036924,1.0376989190317931,0.23916158287391465,2.350838417126085,1.1906592457051852
11,6,opponent,lob,forehand_high_clear,-5.283633249043151,-0.354365695775693,player,-4.3567586306059916,-0.21204243825473032,0.354365695775693,2.2356343042243068,1.4163667509568496
11,7,player,lob,forehand_high_clear,4.502183598957979,1.9841887641963372,opponent,4.350523098658205,-0.2308278059034633,1.9841887641963372,0.6058112358036627,2.1978164010420214
11,8,opponent,lob,backhand_high_clear,-4.994498142137292,2.158048240548152,player,-4.537318183185908,0.6596411112867226,2.158048240548152,0.4319517594518478,1.705501857862708
11,9,player,lob,backhand_high_clear,4.870482054030685,2.0286829877279535,opponent,4.462466235298926,0.701153769269968,2.0286829877279535,0.5613170122720463,1.8295179459693154
11,10,opponent,lob,forehand_high_clear,-5.399347549699309,-1.895187039653276,player,-4.431197744884576,0.6363990253656625,1.895187039653276,0.6948129603467239,1.3006524503006913
11,11,player,smash,forehand_high_smash,7.0659118571210335,1.6097534896251557,opponent,4.565245995111473,-0.13772052130180867,1.6097534896251557,0.9802465103748441,0.36591185712103336
12,1,opponent,serve_lob,serve_long,-5.98,-0.6333035730636889,player,-2.36,-0.62,0.6333035730636889,1.956696426936311,0.7199999999999998
12,2,player,smash,forehand_high_smash,2.978500172517404,0.36478253746678085,opponent,4.007763512616256,-0.5649918460123953,0.36478253746678085,2.225217462533219,3.7214998274825963
12,3,opponent,lob,forehand_high_clear,-1.2659694038679488,-0.45933036147449563,player,-3.391063059442896,0.05858568279062293,0.45933036147449563,2.130669638525504,5.434030596132051
12,4,player,lob,forehand_high_clear,4.76674954856362,0.44832523343802033,opponent,4.526032959503988,-0.15645383263122875,0.44832523343802033,2.1416747665619793,1.93325045143638
12,5,opponent,smash,backhand_high_clear,-6.8677163221006206,0.8934913130917546,player,-4.4895236417746265,0.2073391570297212,0.8934913130917546,1.6965086869082453,0.16771632210062037
13,1,player,serve_drive,forehand_drive,5.300000000000001,-0.6634381688112448,opponent,2.36,-0.62,0.6634381688112448,1.9265618311887551,1.3999999999999995
13,2,opponent,lob,forehand_high_clear,-3.9266855952012993,-1.3581990443464624,player,-3.7385250428967844,-0.6326285765074415,1.3581990443464624,1.2318009556535374,2.773314404798701
13,3,player,smash,backhand_high_clear,3.7606627697580413,-2.27,opponent,4.5235584538515985,-0.6177002958756765,2.27,0.31999999999999984,2.939337230241959
13,4,opponent,lob,forehand_high_clear,-1.5568363476902054,-2.8602113561248714,player,-3.0074730179862903,-0.6373083213037033,2.8602113561248714,-0.27021135612487157,5.143163652309795
13,5,player,drop,forehand_high_drop,1.2709821461947932,-2.27,opponent,4.992799834314001,-0.8173349791306556,2.27,0.31999999999999984,5.429017853805207
13,6,opponent,smash,forehand_high_smash,-3.32343884456722,-2.941678797387563,player,-2.734733799583017,-0.9971818613437438,2.941678797387563,-0.35167879738756325,3.37656115543278
13,7,player,smash,forehand_high_smash,6.846691257221969,0.29361365667359346,opponent,1.8332235839295035,-1.7849948243668259,0.29361365667359346,2.2963863433264065,0.14669125722196874
14,1,opponent,serve_lob,serve_long,-5.98,-0.5396587229574008,player,-2.36,-0.62,0.5396587229574008,2.050341277042599,0.7199999999999998
14,2,player,lob,backhand_high_clear,5.678980016279317,-1.7120997265317666,opponent,4.078919891851904,-0.15031833734242442,1.7120997265317666,0.8779002734682333,1.0210199837206835
14,3,opponent,drop,backhand_high_drop,-1.4053038943059188,-1.2794910694123498,player,-4.396715114927172,-0.43378877749409683,1.2794910694123498,1.31050893058765,5.294696105694081
14,4,player,lob,forehand_high_clear,3.321445467709281,-0.6505901444049644,opponent,4.49071813823122,-1.1237540859618624,0.6505901444049644,1.9394098555950354,3.3785545322907193
14,5,opponent,drop,forehand_high_drop,-1.3735157309040271,-1.2377797708776213,player,-4.410301538936398,-0.24182621794548098,1.2377797708776213,1.3522202291223786,5.326484269095973
14,6,player,drop,backhand_high_drop,1.5756546285509279,-1.9326879561102497,opponent,3.095029641620768,-0.5517440579217812,1.9326879561102497,0.6573120438897502,5.124345371449072
14,7,opponent,lob,backhand_high_clear,-2.1260566586749143,-0.5126752338269427,player,-2.9213739429128234,-0.5610374742508615,0.5126752338269427,2.0773247661730574,4.573943341325085
14,8,player,drop,forehand_high_drop,1.38788132853294,0.2650403668471625,opponent,3.4140713764386774,-0.7466453444445349,0.2650403668471625,2.3249596331528375,5.31211867146706
14,9,opponent,smash,backhand_high_clear,-2.5256171339137086,1.025832015413773,player,-3.0760154483878717,0.12941914990118186,1.025832015413773,1.5641679845862269,4.174382866086292
14,10,player,drop,backhand_high_drop,1.2479429691323223,-0.08406217000620103,opponent,2.1301271412006244,0.28545135100395075,0.08406217000620103,2.505937829993799,5.452057030867678
14,11,opponent,lob,backhand_high_clear,-5.922723125663079,0.722791083245456,player,-3.0556358844200253,0.0309430261090479,0.722791083245456,1.8672089167545438,0.7772768743369216
14,12,player,drop,forehand_high_drop,1.60463752310296,1.2225721069131468,opponent,3.4269563462859693,0.11183044799268468,1.2225721069131468,1.367427893086853,5.095362476897041
14,13,opponent,lob,backhand_high_clear,-3.906456154032055,2.905876828759808,player,-3.7361352562366292,0.4450235637671993,2.905876828759808,-0.31587682875980816,2.793543845967945
15,1,player,serve_short,serve_short,2.2,-0.5644892383443747,opponent,2.36,-0.62,0.5644892383443747,2.0255107616556254,4.5
15,2,opponent,drive,forehand_drive,-5.562490291510481,-2.0546243571794696,player,-3.2482941246039836,-0.2123708964445339,2.0546243571794696,0.5353756428205303,1.1375097084895192
15,3,player,lob,backhand_high_clear,5.087784856393225,-2.27,opponent,3.314551808529081,-0.6354478895678751,2.27,0.31999999999999984,1.6122151436067753
15,4,opponent,smash,backhand_high_clear,-2.6613253624333613,0.17641863068401517,player,-4.375033215850363,-0.6639543321380436,0.17641863068401517,2.4135813693159847,4.038674637566639
16,1,opponent,serve_lob,serve_long,-5.98,-0.6812607263011211,player,-2.36,-0.62,0.6812607263011211,1.9087392736988789,0.7199999999999998
16,2,player,drop,forehand_high_drop,1.603714895843721,0.47159882659826824,opponent,4.085698654686457,-0.4964213406590704,0.47159882659826824,2.1184011734017316,5.096285104156279
16,3,opponent,lob,forehand_high_clear,-1.057343502690308,-2.1655018307496365,player,-3.226632464799964,0.20977670176189306,2.1655018307496365,0.4244981692503633,5.642656497309693
16,4,player,smash,forehand_high_smash,3.4200700567150193,-2.27,opponent,3.574882863117038,-0.47759560048007166,2.27,0.31999999999999984,3.279929943284981
16,5,opponent,drop,forehand_high_drop,-1.2835167717755238,-2.27,player,-2.0761658288332607,-1.4686728494430152,2.27,0.31999999999999984,5.416483228224476
16,6,player,lob,forehand_high_clear,6.974426934492903,-2.27,opponent,3.0456235262049143,-0.998030393685075,2.27,0.31999999999999984,0.2744269344929027
16,7,opponent,drop,forehand_high_drop,-0.9413678003833567,-2.27,player,-4.0749915755179735,-0.5704189164501147,2.27,0.31999999999999984,5.758632199616644
16,8,player,drop,forehand_high_drop,1.4314861771305378,-1.3556079523837155,opponent,5.735540374985121,-1.797478067947138,1.3556079523837155,1.2343920476162844,5.268513822869462
16,9,opponent,smash,backhand_high_clear,-3.143280886057588,2.1160280610107516,player,-2.609008519000144,-0.8287173284843512,2.1160280610107516,0.4739719389892483,3.556719113942412
16,10,player,drop,backhand_high_drop,1.3984834903988037,1.7270894756571844,opponent,1.916116233754994,-0.7930431446387441,1.7270894756571844,0.8629105243428155,5.301516509601196
16,11,opponent,drop,backhand_high_drop,-1.7825941466590514,1.892608484621991,player,-3.27712026894991,0.6312161757198438,1.892608484621991,0.6973915153780088,4.917405853340949
16,12,player,drop,forehand_high_drop,1.4669518495988294,2.1141174831615976,opponent,2.4980576713372153,0.9861080290516562,2.1141174831615976,0.4758825168384022,5.233048150401171
16,13,opponent,smash,backhand_high_clear,-2.8245217595410295,2.260819517989328,player,-2.9073955288850835,0.5431212568838298,2.260819517989328,0.32918048201067185,3.8754782404589707
16,14,player,drop,backhand_high_drop,1.0010198895462645,1.236440534647125,opponent,2.0045810318314885,1.6019648524851537,1.236440534647125,1.3535594653528749,5.698980110453736
16,15,opponent,lob,backhand_high_clear,-4.212393453070603,1.980563518318665,player,-2.7528260896801395,0.4348878589447391,1.980563518318665,0.6094364816813349,2.4876065469293973
16,16,player,lob,backhand_high_clear,3.224755188871363,-1.941101759928407,opponent,3.141719606667012,0.7849120895629287,1.941101759928407,0.6488982400715928,3.475244811128637
16,17,opponent,drop,backhand_high_drop,-7.054047599616438,2.2150896952587478,player,-4.398454076723421,-0.6968500559440969,2.2150896952587478,0.3749103047412521,0.35404759961643784
16,18,player,drop,forehand_high_drop,1.1644032092066152,2.163292942556653,opponent,3.0865488405153507,-0.6223842432198072,2.163292942556653,0.4267070574433469,5.5355967907933845
16,19,opponent,lob,forehand_high_clear,-3.369511646510705,2.0591233115423613,player,-4.9830236031905075,1.4606489011416948,2.0591233115423613,0.5308766884576386,3.330488353489295
16,20,player,lob,forehand_high_clear,4.445382179702879,2.27,opponent,3.155464589880123,1.256569283445728,2.27,0.31999999999999984,2.2546178202971214
16,21,opponent,lob,forehand_high_clear,-4.532900137999607,2.27,player,-4.515481736659858,0.74444502487644,2.27,0.31999999999999984,2.167099862000393
16,22,player,drop,forehand_high_drop,1.123587870060053,2.27,opponent,4.486964391732513,0.6399365929302138,2.27,0.31999999999999984,5.576412129939947
16,23,opponent,smash,forehand_high_smash,-3.118439473639561,2.27,player,-2.8339430652330218,0.8657684768897977,2.27,0.31999999999999984,3.5815605263604393
16,24,player,smash,backhand_high_clear,3.034113556488191,-2.27,opponent,1.6783497597485653,1.7764569923034155,2.27,0.31999999999999984,3.665886443511809
17,1,player,serve_lob,serve_long,5.98,-0.6312791121649941,opponent,2.36,-0.62,0.6312791121649941,1.9587208878350058,0.7199999999999998
17,2,opponent,smash,forehand_high_smash,-2.3807768442528396,-0.6039129067865047,player,-4.0465732863518395,-0.3917881966908231,0.6039129067865047,1.986087093213495,4.31922315574716
17,3,player,drop,forehand_high_drop,1.4378310914629606,2.27,opponent,3.024783907954703,-0.289231485141901,2.27,0.31999999999999984,5.262168908537039
17,4,opponent,lob,forehand_high_clear,-4.446319074143744,-2.2537546473555206,player,-3.003891363154555,0.7897749305738165,2.2537546473555206,0.3362453526444793,2.253680925856256
17,5,player,smash,forehand_high_smash,7.107320083251881,-2.27,opponent,3.0109590075093453,0.7495586905912619,2.27,0.31999999999999984,0.4073200832518804
18,1,opponent,serve_drive,forehand_drive,-5.300000000000001,-0.5052224796224803,player,-2.36,-0.62,0.5052224796224803,2.0847775203775196,1.3999999999999995
18,2,player,lob,forehand_high_clear,4.7077897942928795,-0.2965441625825954,opponent,3.5583736567631545,-0.08973370952999682,0.2965441625825954,2.2934558374174046,1.9922102057071207
18,3,opponent,lob,backhand_high_clear,-5.306659291094947,2.03784458685589,player,-4.548343151391612,0.08380620039605695,2.03784458685589,0.55215541314411,1.3933407089050531
18,4,player,smash,forehand_high_smash,3.2737841363134406,2.27,opponent,4.479337331297471,0.8554004554371519,2.27,0.31999999999999984,3.4262158636865596
18,5,opponent,drop,forehand_high_drop,-1.9399787342045527,1.9501227094531457,player,-4.255679453224349,1.3905340417342669,1.9501227094531457,0.6398772905468542,4.760021265795448
19,1,player,serve_short,serve_short,2.2,-0.49848650535029915,opponent,2.36,-0.62,0.49848650535029915,2.0915134946497007,4.5
19,2,opponent,lob,backhand_high_clear,-3.866436638478504,-0.4017699065226179,player,-2.9894490360587147,-0.22494293922208325,0.4017699065226179,2.188230093477382,2.833563361521496
